"Time","WhiteMt Barcroft Air Temp Avg degC","WhiteMt Barcroft Barometric Pressure Avg mb","WhiteMt Barcroft Rainfall Cumulative mm","WhiteMt Barcroft Rainfall mm","WhiteMt Barcroft Relative Humidity Avg %","WhiteMt Barcroft Snow Depth mm","WhiteMt Barcroft Total Solar Radiation Avg W/m^2","WhiteMt Barcroft Total Solar Radiation Std W/m^2","WhiteMt Barcroft Wind Speed Avg m/s"
"2021-07-01 05:30:00",4.06,649.7247,89.916,0,72.72,,69,8,3.086
"2021-07-01 05:40:00",4.616,649.7256,89.916,0,69.82,,69,2,2.726
"2021-07-01 05:50:00",4.716,649.7369,89.916,0,68.98,,75,2,2.832
"2021-07-01 06:00:00",4.726,649.7587,90.17,0.254,69.49,,94,17,2.729
"2021-07-01 06:10:00",5.054,649.8438,90.17,0,69.02,,238,83,2.42
"2021-07-01 06:20:00",5.632,649.9254,90.424,0.254,66.61,,219,37,2.928
"2021-07-01 06:30:00",6.43,649.9615,90.678,0.254,63.1,,418,50,2.286
"2021-07-01 06:40:00",7.576,650.043,90.678,0,59.07,,439,12,0.489
"2021-07-01 06:50:00",8.69,650.1257,90.678,0,54.13,,436,53,0
"2021-07-01 07:00:00",8.12,650.2061,90.932,0.254,56.7,,262,7,0.113
"2021-07-01 07:10:00",7.883,650.2684,91.186,0.254,56.47,,258,5,0
"2021-07-01 07:20:00",7.838,650.3153,91.948,0.762,57.27,,273,22,0
"2021-07-01 07:30:00",7.892,650.3173,92.456,0.508,59.66,,309,6,0
"2021-07-01 07:40:00",7.733,650.3983,92.456,0,62.94,,292,8,0
"2021-07-01 07:50:00",7.815,650.4348,92.456,0,62.71,,363,61,0
"2021-07-01 08:00:00",8.23,650.427,92.456,0,62.22,,535,126,0
"2021-07-01 08:10:00",8.58,650.4558,92.456,0,60.77,,431,44,0.256
"2021-07-01 08:20:00",8.23,650.465,92.456,0,64.51,,487,69,1.424
"2021-07-01 08:30:00",8.29,650.476,92.456,0,64.18,,572,121,2.041
"2021-07-01 08:40:00",8.3,650.4672,92.456,0,66.6,,708,96,2.488
"2021-07-01 08:50:00",8.39,650.4453,92.456,0,67.38,,802,13,2.399
"2021-07-01 09:00:00",8.57,650.4624,92.456,0,68.55,,798,5,2.715
"2021-07-01 09:10:00",8.73,650.4633,92.456,0,68.74,,827,14,2.396
"2021-07-01 09:20:00",8.67,650.511,92.456,0,68.23,,584,303,2.341
"2021-07-01 09:30:00",9.43,650.5381,92.456,0,64.95,,907,30,2.776
"2021-07-01 09:40:00",9.29,650.5658,92.456,0,66.68,,939,25,3.217
"2021-07-01 09:50:00",9.23,650.6298,92.456,0,63.95,,968,23,2.243
"2021-07-01 10:00:00",9.5,650.6548,92.456,0,65.55,,871,250,2.797
"2021-07-01 10:10:00",9.74,650.6732,92.456,0,63.31,,992,155,2.462
"2021-07-01 10:20:00",9.94,650.6667,92.456,0,64.51,,780,200,3.416
"2021-07-01 10:30:00",9.76,650.6562,92.456,0,65.58,,865,205,3.01
"2021-07-01 10:40:00",9.85,650.6663,92.456,0,65.03,,678,207,3.455
"2021-07-01 10:50:00",9.28,650.6843,92.456,0,65.72,,276,41,3.115
"2021-07-01 11:00:00",8.66,650.6822,92.456,0,66.09,,213,12,2.884
"2021-07-01 11:10:00",8.46,650.6927,92.456,0,65.93,,191,19,2.598
"2021-07-01 11:20:00",8.37,650.7095,92.456,0,65.78,,124,44,2.439
"2021-07-01 11:30:00",8.14,650.7176,92.456,0,67.69,,60,6,2.607
"2021-07-01 11:40:00",7.924,650.7725,92.456,0,68.05,,50,4,2.655
"2021-07-01 11:50:00",7.682,650.7424,92.456,0,68.75,,38,7,3.001
"2021-07-01 12:00:00",6.574,650.7847,92.456,0,74.52,,25,2,2.912
"2021-07-01 12:10:00",5.984,650.8405,92.456,0,74.82,,29,3,3.252
"2021-07-01 12:20:00",5.319,650.9187,92.456,0,81.6,,39,2,3.303
"2021-07-01 12:30:00",4.961,650.9128,92.456,0,83.2,,41,0,2.253
"2021-07-01 12:40:00",4.868,650.9857,92.456,0,84.3,,41,0,2.076
"2021-07-01 12:50:00",5.045,651.031,92.71,0.254,82.6,,40,2,2.224
"2021-07-01 13:00:00",5.321,651.0677,92.964,0.254,82.5,,54,4,1.665
"2021-07-01 13:10:00",5.214,651.0458,92.964,0,84.7,,62,2,0.975
"2021-07-01 13:20:00",5.539,650.9504,92.964,0,78.51,,81,13,2.654
"2021-07-01 13:30:00",5.715,650.7993,93.218,0.254,76.21,,130,12,3.521
"2021-07-01 13:40:00",5.956,650.7143,93.218,0,75.24,,167,12,1.71
"2021-07-01 13:50:00",6.388,650.5881,93.218,0,69.98,,224,19,1.124
"2021-07-01 14:00:00",7.427,650.5141,93.218,0,62.42,,291,17,0.25
"2021-07-01 14:10:00",8.75,650.5097,93.218,0,50.97,,367,37,0.509
"2021-07-01 14:20:00",9.36,650.5436,93.218,0,50.07,,513,33,1.764
"2021-07-01 14:30:00",9.31,650.528,93.218,0,54.84,,698,83,3.419
"2021-07-01 14:40:00",9.5,650.4883,93.218,0,55.25,,768,30,4.232
"2021-07-01 14:50:00",9.51,650.3967,93.218,0,55.75,,840,89,4.451
"2021-07-01 15:00:00",9.87,650.3031,93.218,0,55.96,,939,32,3.654
"2021-07-01 15:10:00",9.87,650.1902,93.218,0,58.64,,826,52,5.483
"2021-07-01 15:20:00",8.96,650.147,93.218,0,64.53,,774,14,4.051
"2021-07-01 15:30:00",8.62,650.1042,93.218,0,66.74,,722,14,5.13
"2021-07-01 15:40:00",8.31,650.1313,93.218,0,66.68,,684,9,4.394
"2021-07-01 15:50:00",8.46,650.1033,93.218,0,66.39,,646,25,4.613
"2021-07-01 16:00:00",8.72,650.1389,93.218,0,63.92,,603,10,4.145
"2021-07-01 16:10:00",9.07,650.183,93.218,0,62.13,,595,11,3.208
"2021-07-01 16:20:00",9.14,650.1542,93.218,0,59.35,,554,8,3.563
"2021-07-01 16:30:00",9.44,650.1062,93.218,0,56.93,,529,25,3.462
"2021-07-01 16:40:00",9.46,650.0892,93.218,0,57.04,,521,79,3.372
"2021-07-01 16:50:00",9.21,650.1257,93.218,0,58.47,,288,153,3.217
"2021-07-01 17:00:00",8.81,650.1557,93.218,0,58.24,,217,36,2.892
"2021-07-01 17:10:00",9.01,650.2128,93.218,0,56.2,,210,171,2.627
"2021-07-01 17:20:00",8.88,650.2871,93.218,0,58.22,,37,7,2.555
"2021-07-01 17:30:00",8.21,650.3231,93.218,0,60.63,,22,2,3.401
"2021-07-01 17:40:00",7.615,650.4154,93.218,0,64.63,,17,1,3.295
"2021-07-01 17:50:00",7.374,650.3625,93.218,0,65.84,,13,1,3.316
"2021-07-01 18:00:00",7.283,650.3721,93.218,0,68.9,,11,1,3.944
"2021-07-01 18:10:00",6.859,650.3328,93.218,0,69.35,,20,5,3.764
"2021-07-01 18:20:00",6.665,650.2476,93.472,0.254,68.86,,16,5,2.829
"2021-07-01 18:30:00",6.197,650.2097,93.98,0.508,68.93,,6,1,4.35
"2021-07-01 18:40:00",5.569,650.2296,94.234,0.254,72.61,,5,0,3.431
"2021-07-01 18:50:00",6.003,650.3777,94.234,0,74.18,,5,0,2.825
"2021-07-01 19:00:00",5.94,650.388,94.234,0,84.5,,4,1,2.315
"2021-07-01 19:10:00",5.91,650.4512,94.234,0,83.1,,2,0,1.948
"2021-07-01 19:20:00",6.332,650.4959,94.234,0,77.52,,2,0,1.951
"2021-07-01 19:30:00",6.615,650.5394,94.234,0,73.46,,1,0,1.401
"2021-07-01 19:40:00",7.041,650.5211,94.234,0,68.9,,0,0,1.47
"2021-07-01 19:50:00",7.354,650.5258,94.234,0,64.44,,0,0,0.967
"2021-07-01 20:00:00",7.474,650.4869,94.234,0,65.4,,0,0,0.094
"2021-07-01 20:10:00",7.457,650.514,94.234,0,62.33,,0,0,0.268
"2021-07-01 20:20:00",7.353,650.5982,94.234,0,62.25,,0,0,0.45
"2021-07-01 20:30:00",7.231,650.6371,94.234,0,62.21,,0,0,0.372
"2021-07-01 20:40:00",6.863,650.6376,94.234,0,67,,0,0,0
"2021-07-01 20:50:00",6.294,650.644,94.234,0,73.54,,0,0,0
"2021-07-01 21:00:00",5.777,650.6746,94.234,0,74.49,,0,0,0
"2021-07-01 21:10:00",6.059,650.6644,94.234,0,64.99,,0,0,0
"2021-07-01 21:20:00",6.352,650.6734,94.234,0,64.31,,0,0,0
"2021-07-01 21:30:00",6.167,650.6692,94.234,0,64.39,,0,0,0
"2021-07-01 21:40:00",6.538,650.627,94.234,0,59.81,,0,0,0
"2021-07-01 21:50:00",6.554,650.5847,94.234,0,61.03,,0,0,0.087
"2021-07-01 22:00:00",6.295,650.5816,94.234,0,61.89,,0,0,0.003
"2021-07-01 22:10:00",6.166,650.5769,94.234,0,62.56,,0,0,0
"2021-07-01 22:20:00",5.989,650.5637,94.234,0,63.04,,0,0,0
"2021-07-01 22:30:00",5.829,650.5725,94.234,0,62.97,,0,0,0
"2021-07-01 22:40:00",5.681,650.5457,94.234,0,64.55,,0,0,0
"2021-07-01 22:50:00",5.283,650.5264,94.234,0,65.23,,0,0,0
"2021-07-01 23:00:00",5.409,650.549,94.234,0,64.02,,0,0,0
"2021-07-01 23:10:00",5.493,650.5758,94.234,0,62.93,,0,0,0
"2021-07-01 23:20:00",5.502,650.5841,94.234,0,65.22,,0,0,0
"2021-07-01 23:30:00",5.188,650.5823,94.234,0,68.34,,0,0,0
"2021-07-01 23:40:00",4.862,650.5803,94.234,0,70.02,,0,0,0
"2021-07-01 23:50:00",4.737,650.5864,94.234,0,70.78,,0,0,0
"2021-07-02 00:00:00",4.961,650.5425,94.234,0,68.48,,0,0,0
"2021-07-02 00:10:00",5.032,650.5836,94.234,0,68.38,,0,0,0
"2021-07-02 00:20:00",4.822,650.5676,94.234,0,71.26,,0,0,0
"2021-07-02 00:30:00",4.639,650.5351,94.234,0,71.42,,0,0,0
"2021-07-02 00:40:00",4.979,650.5244,94.234,0,67.32,,0,0,0
"2021-07-02 00:50:00",5.175,650.5228,94.234,0,62.74,,0,0,0
"2021-07-02 01:00:00",5.37,650.4716,94.234,0,54.58,,0,0,0.265
"2021-07-02 01:10:00",5.535,650.4674,94.234,0,47.42,,0,0,0.269
"2021-07-02 01:20:00",5.45,650.46,94.234,0,46.57,,0,0,0.83
"2021-07-02 01:30:00",5.456,650.4261,94.234,0,44.52,,0,0,0.187
"2021-07-02 01:40:00",5.238,650.4438,94.234,0,44.49,,0,0,0
"2021-07-02 01:50:00",5.303,650.4255,94.234,0,43.17,,0,0,0.029
"2021-07-02 02:00:00",5.466,650.4703,94.234,0,40.4,,0,0,0.107
"2021-07-02 02:10:00",5.566,650.498,94.234,0,40.72,,0,0,0
"2021-07-02 02:20:00",5.581,650.4774,94.234,0,41.97,,0,0,0
"2021-07-02 02:30:00",5.353,650.4391,94.234,0,44.58,,0,0,0
"2021-07-02 02:40:00",5.244,650.4207,94.234,0,45.53,,0,0,0.466
"2021-07-02 02:50:00",5.103,650.3482,94.234,0,46.14,,0,0,0.565
"2021-07-02 03:00:00",5.056,650.3094,94.234,0,46.22,,0,0,0.191
"2021-07-02 03:10:00",4.938,650.2623,94.234,0,45.54,,0,0,0.929
"2021-07-02 03:20:00",4.893,650.2261,94.234,0,45.28,,0,0,0.997
"2021-07-02 03:30:00",5.072,650.2338,94.234,0,43.07,,0,0,2.072
"2021-07-02 03:40:00",5.103,650.2334,94.234,0,43.3,,0,0,1.969
"2021-07-02 03:50:00",5.069,650.2397,94.234,0,41.55,,0,0,1.752
"2021-07-02 04:00:00",4.991,650.2869,94.234,0,40.82,,0,0,1.605
"2021-07-02 04:10:00",5.035,650.2953,94.234,0,39.72,,0,0,1.626
"2021-07-02 04:20:00",4.94,650.3022,94.234,0,40.35,,0,0,1.213
"2021-07-02 04:30:00",4.925,650.3146,94.234,0,39.02,,2,1,1.812
"2021-07-02 04:40:00",5.072,650.3853,94.234,0,38.39,,5,1,2.052
"2021-07-02 04:50:00",5.307,650.4468,94.234,0,38.22,,12,3,2.362
"2021-07-02 05:00:00",5.516,650.4532,94.234,0,38.44,,27,6,2.208
"2021-07-02 05:10:00",5.779,650.4998,94.234,0,37.97,,51,8,2.301
"2021-07-02 05:20:00",5.969,650.5211,94.234,0,38.51,,83,10,2.127
"2021-07-02 05:30:00",6.138,650.5396,94.234,0,39.07,,116,9,2.252
"2021-07-02 05:40:00",6.394,650.5485,94.234,0,39.54,,145,9,2.301
"2021-07-02 05:50:00",6.669,650.611,94.234,0,39.63,,176,9,2.304
"2021-07-02 06:00:00",7.02,650.6579,94.234,0,38.95,,209,10,2.485
"2021-07-02 06:10:00",7.37,650.7212,94.234,0,37.81,,242,9,2.521
"2021-07-02 06:20:00",7.688,650.7145,94.234,0,37.08,,275,10,3.01
"2021-07-02 06:30:00",7.98,650.7511,94.234,0,36.81,,310,10,3.092
"2021-07-02 06:40:00",8.27,650.8455,94.234,0,36.44,,344,10,3.246
"2021-07-02 06:50:00",8.52,650.8743,94.234,0,36.47,,378,10,3.498
"2021-07-02 07:00:00",8.81,650.8823,94.234,0,35.94,,412,10,4.095
"2021-07-02 07:10:00",9.05,650.9269,94.234,0,34.27,,447,10,4.034
"2021-07-02 07:20:00",9.34,650.9605,94.234,0,33.21,,481,10,4.083
"2021-07-02 07:30:00",9.52,651.0159,94.234,0,32.8,,514,9,4.406
"2021-07-02 07:40:00",9.79,651.0398,94.234,0,33.41,,547,10,4.06
"2021-07-02 07:50:00",9.78,651.0401,94.234,0,32.84,,580,9,4.078
"2021-07-02 08:00:00",10.07,651.0477,94.234,0,32.95,,612,9,3.741
"2021-07-02 08:10:00",10.03,651.0969,94.234,0,33.91,,642,9,4.282
"2021-07-02 08:20:00",10,651.0891,94.234,0,35.45,,672,9,3.526
"2021-07-02 08:30:00",10.48,651.0697,94.234,0,33.69,,702,8,3.746
"2021-07-02 08:40:00",10.65,651.0855,94.234,0,32.59,,731,8,4.171
"2021-07-02 08:50:00",10.44,651.1354,94.234,0,32.02,,759,8,3.967
"2021-07-02 09:00:00",10.8,651.1672,94.234,0,31.61,,785,8,4.183
"2021-07-02 09:10:00",10.79,651.184,94.488,0.254,32.1,,811,7,4.187
"2021-07-02 09:20:00",10.89,651.2318,94.488,0,31.28,,834,7,4.018
"2021-07-02 09:30:00",11.1,651.2811,94.488,0,30.2,,855,6,3.872
"2021-07-02 09:40:00",11.35,651.318,94.488,0,30.6,,877,5,3.808
"2021-07-02 09:50:00",11.47,651.3694,94.488,0,29.35,,897,6,3.808
"2021-07-02 10:00:00",11.55,651.4297,94.488,0,30.24,,916,5,2.972
"2021-07-02 10:10:00",11.99,651.458,94.488,0,28.91,,931,4,2.869
"2021-07-02 10:20:00",12.24,651.4736,94.488,0,29.53,,947,4,3.551
"2021-07-02 10:30:00",12.13,651.4754,94.488,0,28.47,,960,5,2.161
"2021-07-02 10:40:00",12.39,651.5107,94.488,0,30.24,,974,3,2.666
"2021-07-02 10:50:00",12.51,651.5316,94.488,0,34.58,,982,5,3.316
"2021-07-02 11:00:00",12.26,651.5275,94.488,0,35.25,,997,7,2.475
"2021-07-02 11:10:00",12.1,651.5608,94.488,0,37.17,,712,392,2.751
"2021-07-02 11:20:00",11.78,651.5845,94.488,0,38.54,,947,325,1.506
"2021-07-02 11:30:00",11.87,651.577,94.488,0,38,,559,358,2.689
"2021-07-02 11:40:00",10.82,651.6173,94.488,0,37.85,,328,173,2.34
"2021-07-02 11:50:00",11.13,651.6356,94.488,0,37.46,,591,392,1.614
"2021-07-02 12:00:00",12.32,651.6227,94.488,0,36.33,,1097,251,2.232
"2021-07-02 12:10:00",12.37,651.6246,94.488,0,33.24,,1158,11,1.458
"2021-07-02 12:20:00",12.8,651.561,94.488,0,34.16,,1162,5,1.416
"2021-07-02 12:30:00",13.46,651.5507,94.488,0,33.37,,1184,12,1.501
"2021-07-02 12:40:00",13.8,651.5211,94.488,0,32.09,,959,331,2.485
"2021-07-02 12:50:00",12.48,651.5975,94.488,0,33.63,,431,245,1.896
"2021-07-02 13:00:00",11.99,651.6068,94.488,0,33.21,,458,281,1.546
"2021-07-02 13:10:00",12.65,651.6039,94.488,0,31.86,,1183,14,1.343
"2021-07-02 13:20:00",13.51,651.5997,94.488,0,31.44,,1038,237,1.85
"2021-07-02 13:30:00",14.26,651.5753,94.488,0,30.08,,1192,16,1.949
"2021-07-02 13:40:00",13.78,651.5957,94.488,0,29.58,,1068,220,2.187
"2021-07-02 13:50:00",14.34,651.503,94.488,0,29.6,,1112,4,2.406
"2021-07-02 14:00:00",13.76,651.5035,94.488,0,32.23,,1113,11,3.135
"2021-07-02 14:10:00",13.55,651.4949,94.488,0,32.14,,1098,16,3.268
"2021-07-02 14:20:00",13.27,651.4448,94.488,0,31.61,,1104,34,2.482
"2021-07-02 14:30:00",13.29,651.4001,94.488,0,29.49,,639,287,1.421
"2021-07-02 14:40:00",12.55,651.3243,94.488,0,32.12,,248,7,2.586
"2021-07-02 14:50:00",12.32,651.3126,94.488,0,32.49,,290,32,3.27
"2021-07-02 15:00:00",12.27,651.2874,94.488,0,32.91,,280,31,3.182
"2021-07-02 15:10:00",12.14,651.2889,94.488,0,30.76,,216,14,1.86
"2021-07-02 15:20:00",11.91,651.2275,94.488,0,31.3,,241,57,1.842
"2021-07-02 15:30:00",12.48,651.2009,94.488,0,30.76,,543,204,2.375
"2021-07-02 15:40:00",12.88,651.1904,94.488,0,29.91,,593,200,2.516
"2021-07-02 15:50:00",13.29,651.1713,94.488,0,29.12,,451,295,2.145
"2021-07-02 16:00:00",12.97,651.1102,94.488,0,28.46,,438,250,1.319
"2021-07-02 16:10:00",13.21,651.0295,94.488,0,28.15,,724,7,2.368
"2021-07-02 16:20:00",13.61,650.9827,94.488,0,27.82,,619,151,2.252
"2021-07-02 16:30:00",13.58,650.9208,94.488,0,27.12,,629,13,1.864
"2021-07-02 16:40:00",12.98,650.8655,94.488,0,28.13,,607,7,2.554
"2021-07-02 16:50:00",12.7,650.8539,94.488,0,28.39,,556,15,2.09
"2021-07-02 17:00:00",13.06,650.8692,94.488,0,27.29,,529,14,1.877
"2021-07-02 17:10:00",12.75,650.882,94.488,0,27.54,,485,6,2.176
"2021-07-02 17:20:00",12.5,650.91,94.488,0,27.65,,444,8,1.906
"2021-07-02 17:30:00",13.22,650.9281,94.488,0,27.83,,397,19,2.157
"2021-07-02 17:40:00",13.16,650.9352,94.488,0,27.44,,327,17,1.948
"2021-07-02 17:50:00",12.8,650.979,94.488,0,27.84,,276,15,3.202
"2021-07-02 18:00:00",12.35,650.9607,94.488,0,28.03,,185,76,2.891
"2021-07-02 18:10:00",11.58,651.0046,94.488,0,29.89,,29,2,2.753
"2021-07-02 18:20:00",10.84,651.0308,94.488,0,31.18,,26,1,2.867
"2021-07-02 18:30:00",10.47,651.0906,94.488,0,31.41,,23,1,3.111
"2021-07-02 18:40:00",10.2,651.0592,94.488,0,31.44,,20,1,3.045
"2021-07-02 18:50:00",9.96,651.0532,94.488,0,31.69,,16,1,2.651
"2021-07-02 19:00:00",9.76,651.0722,94.488,0,32.8,,13,1,1.308
"2021-07-02 19:10:00",9.46,651.0787,94.488,0,34.55,,9,1,0.415
"2021-07-02 19:20:00",9.16,651.1061,94.488,0,35.29,,6,1,0.784
"2021-07-02 19:30:00",9.07,651.0902,94.488,0,34.62,,2,1,1.402
"2021-07-02 19:40:00",9.06,651.1583,94.488,0,33.87,,1,0,0.853
"2021-07-02 19:50:00",8.93,651.182,94.488,0,33.68,,0,0,1.053
"2021-07-02 20:00:00",8.78,651.258,94.488,0,33.51,,0,0,0.567
"2021-07-02 20:10:00",8.84,651.2917,94.488,0,33.75,,0,0,0.631
"2021-07-02 20:20:00",8.79,651.3591,94.488,0,32.15,,0,0,0.644
"2021-07-02 20:30:00",8.84,651.452,94.488,0,32.73,,0,0,0.505
"2021-07-02 20:40:00",8.59,651.5143,94.488,0,33.02,,0,0,0
"2021-07-02 20:50:00",8.46,651.5814,94.488,0,33.39,,0,0,0.039
"2021-07-02 21:00:00",8.23,651.6551,94.488,0,34.93,,0,0,0.052
"2021-07-02 21:10:00",8.01,651.7256,94.488,0,33.22,,0,0,0.001
"2021-07-02 21:20:00",8.26,651.7751,94.488,0,30.87,,0,0,0.185
"2021-07-02 21:30:00",8.49,651.7837,94.488,0,30.03,,0,0,0.768
"2021-07-02 21:40:00",8.38,651.7963,94.488,0,31,,0,0,0.397
"2021-07-02 21:50:00",8.23,651.7596,94.488,0,31.57,,0,0,0.564
"2021-07-02 22:00:00",8.18,651.7476,94.488,0,32.07,,0,0,0.625
"2021-07-02 22:10:00",7.971,651.7517,94.488,0,32,,0,0,0.701
"2021-07-02 22:20:00",7.716,651.7463,94.488,0,32,,0,0,0.258
"2021-07-02 22:30:00",7.567,651.749,94.488,0,32.56,,0,0,0.133
"2021-07-02 22:40:00",7.531,651.7853,94.488,0,31.91,,0,0,0.204
"2021-07-02 22:50:00",7.478,651.7841,94.488,0,32.95,,0,0,0.332
"2021-07-02 23:00:00",7.49,651.7576,94.488,0,31.87,,0,0,0.552
"2021-07-02 23:10:00",7.387,651.7365,94.488,0,31.91,,0,0,0.458
"2021-07-02 23:20:00",7.31,651.7455,94.488,0,32.15,,0,0,0.429
"2021-07-02 23:30:00",7.329,651.7385,94.488,0,31.26,,0,0,0.825
"2021-07-02 23:40:00",7.299,651.7471,94.488,0,31.51,,0,0,1.056
"2021-07-02 23:50:00",7.11,651.6832,94.488,0,32.23,,0,0,1.499
"2021-07-03 00:00:00",7.165,651.6882,94.488,0,31.61,,0,0,1.871
"2021-07-03 00:10:00",6.885,651.715,94.488,0,33.63,,0,0,1.153
"2021-07-03 00:20:00",6.604,651.6951,94.488,0,33.75,,0,0,1.309
"2021-07-03 00:30:00",6.669,651.6468,94.488,0,33.31,,0,0,1.577
"2021-07-03 00:40:00",6.576,651.6232,94.488,0,33.63,,0,0,0.943
"2021-07-03 00:50:00",6.555,651.5704,94.488,0,33.23,,0,0,0.892
"2021-07-03 01:00:00",6.187,651.5016,94.488,0,34.35,,0,0,0.191
"2021-07-03 01:10:00",6.109,651.4282,94.488,0,34.05,,0,0,0.791
"2021-07-03 01:20:00",5.848,651.3868,94.488,0,35.55,,0,0,0.002
"2021-07-03 01:30:00",5.6,651.3658,94.488,0,35.68,,0,0,0.604
"2021-07-03 01:40:00",5.796,651.3548,94.488,0,35.28,,0,0,0.345
"2021-07-03 01:50:00",5.684,651.3386,94.488,0,36.32,,0,0,1.05
"2021-07-03 02:00:00",5.778,651.2803,94.488,0,35.92,,0,0,0.87
"2021-07-03 02:10:00",5.855,651.2728,94.488,0,35.37,,0,0,0.5
"2021-07-03 02:20:00",5.561,651.225,94.488,0,37.45,,0,0,0.12
"2021-07-03 02:30:00",5.292,651.2272,94.488,0,37.96,,0,0,0.714
"2021-07-03 02:40:00",5.101,651.1661,94.488,0,38.7,,0,0,0.561
"2021-07-03 02:50:00",5.124,651.1527,94.488,0,37.23,,0,0,1.03
"2021-07-03 03:00:00",5.401,651.126,94.488,0,35,,0,0,1.141
"2021-07-03 03:10:00",5.376,651.1317,94.488,0,35.46,,0,0,0.967
"2021-07-03 03:20:00",5.407,651.1439,94.488,0,35.35,,0,0,1.05
"2021-07-03 03:30:00",5.439,651.1467,94.488,0,35.47,,0,0,1.16
"2021-07-03 03:40:00",5.126,651.1482,94.488,0,37.63,,0,0,0.624
"2021-07-03 03:50:00",4.963,651.1564,94.488,0,37.28,,0,0,0.538
"2021-07-03 04:00:00",5.159,651.1181,94.488,0,36.23,,0,0,0.591
"2021-07-03 04:10:00",5.238,651.113,94.488,0,36.29,,0,0,0.18
"2021-07-03 04:20:00",5.123,651.1075,94.488,0,36.72,,0,0,1.063
"2021-07-03 04:30:00",5.453,651.0672,94.488,0,35.58,,2,1,1.525
"2021-07-03 04:40:00",5.732,651.0704,94.488,0,34.3,,4,1,1.589
"2021-07-03 04:50:00",6.117,651.0422,94.488,0,32.81,,11,3,1.749
"2021-07-03 05:00:00",6.548,651.0878,94.488,0,30.92,,28,6,1.883
"2021-07-03 05:10:00",6.945,651.1004,94.488,0,31.61,,54,9,2.361
"2021-07-03 05:20:00",7.22,651.1182,94.488,0,32.75,,88,11,2.037
"2021-07-03 05:30:00",7.515,651.1467,94.488,0,33.24,,122,9,1.797
"2021-07-03 05:40:00",7.749,651.1858,94.488,0,33.85,,151,8,2.354
"2021-07-03 05:50:00",7.854,651.2644,94.488,0,35.66,,181,9,2.655
"2021-07-03 06:00:00",8,651.3188,94.488,0,39.1,,213,9,3.228
"2021-07-03 06:10:00",8.25,651.3419,94.488,0,41.49,,245,9,4.238
"2021-07-03 06:20:00",8.55,651.3378,94.488,0,42.67,,279,10,4.501
"2021-07-03 06:30:00",8.78,651.3958,94.488,0,44.34,,313,10,5.506
"2021-07-03 06:40:00",9.02,651.4546,94.488,0,44.27,,347,10,5.295
"2021-07-03 06:50:00",9.13,651.5015,94.488,0,43.42,,382,10,5.42
"2021-07-03 07:00:00",9.29,651.5129,94.488,0,43.09,,417,10,4.902
"2021-07-03 07:10:00",9.51,651.5914,94.488,0,42.96,,451,10,5.241
"2021-07-03 07:20:00",9.93,651.6381,94.488,0,41.67,,484,9,5.299
"2021-07-03 07:30:00",9.88,651.6196,94.488,0,40.02,,518,10,5.734
"2021-07-03 07:40:00",10.23,651.6343,94.488,0,39.86,,552,10,4.802
"2021-07-03 07:50:00",10.5,651.7169,94.488,0,38.34,,585,11,4.9
"2021-07-03 08:00:00",10.25,651.7647,94.488,0,36.2,,326,175,4.481
"2021-07-03 08:10:00",10.5,651.7756,94.488,0,35.67,,619,220,4.174
"2021-07-03 08:20:00",10.42,651.7791,94.488,0,38.23,,538,177,4.618
"2021-07-03 08:30:00",10.41,651.7787,94.488,0,40.36,,587,118,5.467
"2021-07-03 08:40:00",10.2,651.8167,94.488,0,40.49,,301,80,4.744
"2021-07-03 08:50:00",9.29,651.7968,94.488,0,53.66,,246,18,5.494
"2021-07-03 09:00:00",8.74,651.808,94.488,0,59.21,,210,29,4.22
"2021-07-03 09:10:00",8.41,651.787,94.488,0,64.45,,240,54,3.07
"2021-07-03 09:20:00",8.66,651.8049,94.488,0,66.18,,253,32,4.721
"2021-07-03 09:30:00",8.8,651.831,94.488,0,65.03,,345,39,4.52
"2021-07-03 09:40:00",9.46,651.8746,94.488,0,62.16,,480,38,4.91
"2021-07-03 09:50:00",10.11,651.9578,94.488,0,59.31,,635,135,4.386
"2021-07-03 10:00:00",10.71,652.0262,94.488,0,57.01,,722,158,4.503
"2021-07-03 10:10:00",11.03,652.0401,94.488,0,54.73,,587,231,3.799
"2021-07-03 10:20:00",10.66,652.0591,94.488,0,55.03,,451,82,3.323
"2021-07-03 10:30:00",10.97,652.0649,94.488,0,52.84,,588,106,3.265
"2021-07-03 10:40:00",11.18,652.0861,94.488,0,52.19,,444,45,3.402
"2021-07-03 10:50:00",11,652.1042,94.488,0,52.58,,514,81,2.698
"2021-07-03 11:00:00",11.82,652.0539,94.488,0,49.89,,923,295,3.388
"2021-07-03 11:10:00",11.72,652.0623,94.488,0,49.41,,688,316,3.557
"2021-07-03 11:20:00",11.23,652.0854,94.488,0,49.29,,816,241,3.518
"2021-07-03 11:30:00",12.1,652.0814,94.488,0,44.33,,1039,108,2.384
"2021-07-03 11:40:00",12.6,652.0475,94.488,0,45.24,,1079,93,3.31
"2021-07-03 11:50:00",12.66,652.0336,94.488,0,43.94,,1093,137,2.781
"2021-07-03 12:00:00",12.9,652.0237,94.488,0,43.21,,673,403,3.302
"2021-07-03 12:10:00",11.68,652.072,94.488,0,44.37,,428,306,1.991
"2021-07-03 12:20:00",12.4,652.0107,94.488,0,43.27,,1126,85,2.93
